description,price,rating,review_count,url
Philips Sonicare UV Sanitizer Accessory HX6907/01,69,4.6 out of 5 stars,485,https://www.amazon.com/Philips-Sonicare-Sanitizer-Accessory-01/dp/B08CHSYB42/ref=sr_1_257?keywords=Philips&qid=1701064610&sr=8-257
Adjustable Hair Guards Combs Compatible with One Blade Trimmer Attachments Size from 0.4 to 10 mm for Philips Norelco OneBlade Shaver QP2520 QP2630 QP2724 QP2834,24,3.9 out of 5 stars,15,https://www.amazon.com/Adjustable-Compatible-Trimmer-Attachments-OneBlade/dp/B0CJRR2YTY/ref=sr_1_258?keywords=Philips&qid=1701064610&sr=8-258
"Gillette Fusion5 Razors for Men, 1 Razor, 4 Blade Refills, Lubrastrip for a More Comfortable Shave",14,4.7 out of 5 stars,"33,527",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDAwMzY3MzIxNTQyNjk1OjE3MDEwNjQ2MTA6c3BfbXRmOjIwMDA0NDMyNDMxODUxMTo6MDo6&url=%2FGillette-Fusion5-Razor-Handle-Refills%2Fdp%2FB07DZYGDS3%2Fref%3Dsr_1_259_sspa%3Fkeywords%3DPhilips%26qid%3D1701064610%26sr%3D8-259-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
PHILIP B Russian Amber Imperial Shampoo,160,4.2 out of 5 stars,121,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDAwMzY3MzIxNTQyNjk1OjE3MDEwNjQ2MTA6c3BfbXRmOjIwMDAzNzUzOTkyODk5ODo6MDo6&url=%2FPHILIP-Restorative-Color-protective-Weightless-Hydration%2Fdp%2FB002HU0UEW%2Fref%3Dsr_1_260_sspa%3Fkeywords%3DPhilips%26qid%3D1701064610%26sr%3D8-260-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
BILKOH Ergonomic High Back Office Chair with Adjustable Lumbar Support Comfortable Thick Cushion Computer Chair Wide Headrest & Reclining Desk Chair Adjustable 3D Armrest & Height Ergonomic Chairs,175,4.2 out of 5 stars,592,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDAwMzY3MzIxNTQyNjk1OjE3MDEwNjQ2MTA6c3BfbXRmOjMwMDA4MTAzNTIxODUwMjo6MDo6&url=%2FBILKOH-Ergonomic-Adjustable-Comfortable-Reclining%2Fdp%2FB0CG39HKCC%2Fref%3Dsr_1_261_sspa%3Fkeywords%3DPhilips%26qid%3D1701064610%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HQ8 Replacement Heads for Norelco Aquatec Shavers,Compatible with Philips Razor PT720 AT880 AT810 Heads, HQ8 Blades,3 pcs",9,4.2 out of 5 stars,270,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDAwMzY3MzIxNTQyNjk1OjE3MDEwNjQ2MTA6c3BfbXRmOjIwMDExNTk0MzUzOTc5ODo6MDo6&url=%2FReplacement-Norelco-Aquatec-Shavers-Compatible%2Fdp%2FB0BNL5R6YG%2Fref%3Dsr_1_262_sspa%3Fkeywords%3DPhilips%26qid%3D1701064610%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Philips Sonicare Genuine E-Series Replacement Toothbrush Heads, 2 Brush Heads, White, HX7022/66",22,4.7 out of 5 stars,"14,428",https://www.amazon.com/Philips-Sonicare-replacement-toothbrush-HX7022/dp/B0085RZLQ8/ref=sr_1_263?keywords=Philips&qid=1701064610&sr=8-263
"Philips LED Dimmable PAR20 40-Degree Indoor Flood Light Bulb with Warm Glow Effect 500-Lumen, 2200-2700-Kelvin, 5.5 Watts (50-Watt Equivalent), E26 Base, Soft White, 2-Pack",23,3.8 out of 5 stars,29,https://www.amazon.com/Dimmable-40-Degree-500-Lumen-2200-2700-Kelvin-Equivalent/dp/B082FN24T4/ref=sr_1_264?keywords=Philips&qid=1701064610&sr=8-264
"Philips SpeechMike Premium Dictation USB Microphone, Push-Button",333,4.3 out of 5 stars,24,https://www.amazon.com/PHILIPS-LFH3500-SpeechMike-Precision-Microphone/dp/B07SYC2RST/ref=sr_1_265?keywords=Philips&qid=1701064610&sr=8-265
"RQ11 Replacement Heads for Philips Norelco Shaver OEM,Shaver Blades Fit for Philips Norelco SensoTouch 2D 1150x 1160x 1170x1180x,2 pcs",28,,,https://www.amazon.com/Replacement-Philips-Norelco-SensoTouch-1170x1180x/dp/B0CMBXKS69/ref=sr_1_266?keywords=Philips&qid=1701064610&sr=8-266
PHILIPS SpeechOne Wireless Dictation Headset with Docking Station and Status Light,450,4.1 out of 5 stars,219,https://www.amazon.com/Philips-SpeechOne-Wireless-Dictation-Headset/dp/B07KG2PXS5/ref=sr_1_267?keywords=Philips&qid=1701064610&sr=8-267
2023 New Mini Foil Blade Cutter Head Attachment Replacement for Philips Norelco MG7750 MG7770 MG7785 MG7790 MG7991 MG7796 MG9730,19,,,https://www.amazon.com/Cutter-Attachment-Replacement-Philips-Norelco/dp/B0CKYN5LWL/ref=sr_1_268?keywords=Philips&qid=1701064610&sr=8-268
Philips Hue Lily XL Outdoor Spot Light - White & Color Ambiance LED Smart Walkway Lights - Low Voltage Lighting - 1 Pack - Requires Bridge and Power Supply - Control with App and Voice - Weatherproof,159,4.6 out of 5 stars,342,https://www.amazon.com/Philips-Hue-Ambiance-Extension-1746230V7/dp/B084JLJPJ5/ref=sr_1_269?keywords=Philips&qid=1701064610&sr=8-269
"Philips Kitchen Appliances Philips Original Espresso Machine Descaler, Perfect Descalcification for a Prolong Machine Lifetime, 1 Descaling Cycle, Bottle of 250 ml, (CA6700/47)",10,4.7 out of 5 stars,"2,967",https://www.amazon.com/Saeco-CA6700-47-Espresso-Descaler/dp/B008H1FKFE/ref=sr_1_270?keywords=Philips&qid=1701064610&sr=8-270
Philips qp620/50 oneblade Replacement Blades for Face/Body Kit,25,4.6 out of 5 stars,"8,972",https://www.amazon.com/Philips-qp620-50-oneblade-Replacement-Blades/dp/B0792FNM2D/ref=sr_1_271?keywords=Philips&qid=1701064610&sr=8-271
"Replacement Blades Compatible with Philips Norelco One 1 Blade, Replacement Heads, 3 Counts",25,,,https://www.amazon.com/Replacement-Blades-Compatible-Philips-Norelco/dp/B0CND4XG9N/ref=sr_1_272?keywords=Philips&qid=1701064610&sr=8-272
"15V for Philips HQ8505 Norelco Power Cord, Norelco Charger for Phillips Shaver 2000 2300 7200 7000 2500 9000 Series MG7790 MG5700 MG7750 Electric Shaver Adapter Power Supply Charging Cord (5FT,FCC)",8,4.5 out of 5 stars,26,https://www.amazon.com/Philips-Norelco-Phillips-Electric-Charging/dp/B0C6QF6DYD/ref=sr_1_273?keywords=Philips&qid=1701064610&sr=8-273
"Braun Hair Clippers for Men, MGK7221 10-in-1 Body Grooming Kit, Beard, Ear and Nose Trimmer, Body Groomer and Hair Clipper, Black/Silver",69,4.5 out of 5 stars,737,https://www.amazon.com/Braun-Clippers-MGK7221-Grooming-Trimmer/dp/B095SZNWSH/ref=sr_1_274?keywords=Philips&qid=1701064610&sr=8-274
PHILIPS ACC4100/00 AirBridge Wireless Receiver for SpeechOne and SpeechMike Premium Air,93,4.2 out of 5 stars,61,https://www.amazon.com/AirBridge-Wireless-Receiver-SpeechOne-SpeechMike/dp/B07R6TWKN6/ref=sr_1_275?keywords=Philips&qid=1701064610&sr=8-275
Philips LED Basic Frosted Non-Dimmable A19 Light Bulb - EyeComfort Technology - 800 Lumen - Soft White (2700K) - 10W=60W - E26 Base - Old Version - Indoor - 16-Pack,31,4.5 out of 5 stars,"8,153",https://www.amazon.com/Philips-Non-Dimmable-Frosted-Light-Bulb/dp/B01CAL1EMY/ref=sr_1_276?keywords=Philips&qid=1701064610&sr=8-276
"Philips Avent Double Electric Breast Pump - Electric Breast Pump, Hospital Strength, BPA-Free with Travel Bag and Pouch, SCF393/82",199,4.4 out of 5 stars,895,https://www.amazon.com/Philips-Avent-Double-Electric-Breast/dp/B0CKY3FDVX/ref=sr_1_277?keywords=Philips&qid=1701064610&sr=8-277
"Philips Hue Enrave Large Ceiling Lamp, White - White Ambiance Warm-to-Cool White Smart LED Light - 1-Pack - Control with Hue App - Works with Alexa, Google Assistant, and Apple Homekit",279,4.8 out of 5 stars,17,https://www.amazon.com/Philips-Hue-Ambiance-Bluetooth-Compatible/dp/B0B5M1QF36/ref=sr_1_278?keywords=Philips&qid=1701064610&sr=8-278
Philips DPM-8000 Professional Digital Pocket Memo DPM8000,459,3.4 out of 5 stars,37,https://www.amazon.com/Philips-DPM-8000-Professional-Digital-DPM8000/dp/B00CX28O56/ref=sr_1_279?keywords=Philips&qid=1701064610&sr=8-279
Razor Blade Shaver Replacement Head for Philips Norelco HQ8 Series 3000 2000 000 S738 PT720 PT724 PT730 AT810 AT830 HQ6090 3 Pieces Shaving Head Cutter,16,4.0 out of 5 stars,644,https://www.amazon.com/Shaver-Replacement-Philips-Norelco-Shaving/dp/B07KXFSXGG/ref=sr_1_280?keywords=Philips&qid=1701064610&sr=8-280
8V Charger Fit for Philips HQ840 Power Cord Shaver Norelco Multigroom Series 3000 MG3750 MG3750/50 MG3750/10 MG3750/60 MG3760 MG3760/50 Replacement Supply Trimmer Charging Cable 5Ft,6,4.8 out of 5 stars,255,https://www.amazon.com/Charger-Philips-HQ840-Multigroom-Replacement-Charging/dp/B09MVKSBT4/ref=sr_1_281?keywords=Philips&qid=1701064610&sr=8-281
2 x PHILIPS D1S x 1 BULB 85415 C1 85V 35W PK32d-2 DOT OEM HID Headlight,99,4.8 out of 5 stars,9,https://www.amazon.com/PHILIPS-BULB-85415-PK32d-2-Headlight/dp/B007XL6W42/ref=sr_1_282?keywords=Philips&qid=1701064610&sr=8-282
Philips SH30 Replacement Blades for Series 3000 Electric Shavers,24,4.6 out of 5 stars,"4,671",https://www.amazon.com/Philips-SH30-50-Replacement-Electric/dp/B01B1742HM/ref=sr_1_283?keywords=Philips&qid=1701064610&sr=8-283
"2PCS Replacement Blades Compatible with Philips Norelco One 1 Blade, Replacement Heads,",19,,,https://www.amazon.com/Replacement-Blades-Compatible-Philips-Norelco/dp/B0CND6MNN4/ref=sr_1_284?keywords=Philips&qid=1701064610&sr=8-284
"Centtechi Replacement Shaver Heads for Philips Aquatouch, 6Pcs Shaver Replacement Heads for Men Compatible with Series 1000, 2000, 3000, 5000, 6000 and Model AT8xx/AT7xx/PT8xx/PT7xx with Pointed Blade",8,3.6 out of 5 stars,7,https://www.amazon.com/Centtechi-Replacement-Philips-Aquatouch-Compatible/dp/B0C5CB46H7/ref=sr_1_285?keywords=Philips&qid=1701064610&sr=8-285
"Philips Kitchen Appliances Philips Avance Collection 4-in 1 Angel Hair, Pappardelle, Thick spaghetti & Tagliatelli, One size, White (HR2404/05)",49,4.7 out of 5 stars,361,https://www.amazon.com/Philips-Collection-Pappardelle-spaghetti-Tagliatelli/dp/B086X5BBYZ/ref=sr_1_286?keywords=Philips&qid=1701064610&sr=8-286
"SH70/71 Replacement Heads Blades Fit for Philips Series 7000 Shavers, Series 7000 Replacement Blades SH71/52 Heads Fit for Norelco Electric Razors 7500 7530 S7370 S7371 S7720, 6-Pack",25,3.5 out of 5 stars,2,https://www.amazon.com/Replacement-Philips-Shavers-Norelco-Electric/dp/B0CNL4XT81/ref=sr_1_287?keywords=Philips&qid=1701064610&sr=8-287
"PHILIPS Air Purifier 800 Series, Purifies Rooms up to 698 sq ft (in 1h), 93 CMF Clean Air Rate (CADR), HEPA Filter, AHAM and Energy Star Certified, 99.99% allergen removal, AC0820/40, White",89,4.4 out of 5 stars,39,https://www.amazon.com/PHILIPS-Purifier-Certified-AC0820-40/dp/B0BS9TYCQ7/ref=sr_1_288?keywords=Philips&qid=1701064610&sr=8-288
Orthodox Daily Psalter,5,4.2 out of 5 stars,8,https://www.amazon.com/Orthodox-Daily-Psalter-Philip-ebook/dp/B07N7QG89X/ref=sr_1_289?keywords=Philips&qid=1701064610&sr=8-289
Durimi New Upgrade Ear and Nose Hair Trimmer Replacement Head Compatible with Philips Norelco OneBlade Trimmer (2 Count),12,,,https://www.amazon.com/Durimi-Upgrade-Replacement-Compatible-OneBlade/dp/B0CMW4NZ3S/ref=sr_1_290?keywords=Philips&qid=1701064610&sr=8-290
"PHILIPS 22 inch Class Thin Full HD (1920 x 1080) 75Hz Monitor, VESA, HDMI & VGA Port, 4 Year Advance Replacement Warranty, 221V8LN",59,4.6 out of 5 stars,"1,811",https://www.amazon.com/PHILIPS-Computer-Monitors-Replacement-221V8LN/dp/B0BRR4ZGNP/ref=sr_1_291?keywords=Philips&qid=1701064610&sr=8-291
"Electric Razor for Men, 2023 Men’s Electric Shavers Rotary Replacement/Waterproof/Rechargeable, Electric Shaver for Men Cordless Floating Head Replaceable Blades, Portable Travel Razor Idea Men Gift",26,4.4 out of 5 stars,"4,384",https://www.amazon.com/Electric-Replacement-Waterproof-Rechargeable-Replaceable/dp/B0B8HGRMHH/ref=sr_1_292?keywords=Philips&qid=1701064610&sr=8-292
"MG5910/49 Charger,QP2724 Charging Cable Compatible with NEW Philips Norelco Series MG5910/49 MG7910/49 MG9510/60 MG9520/50 and Philips Norelco OneBlade 360 Face QP2724/90 QP2834/70 Trimmer and Shaver.",6,5.0 out of 5 stars,1,https://www.amazon.com/Charger-Charging-Compatible-Philips-OneBlade/dp/B0CKXWTBN1/ref=sr_1_293?keywords=Philips&qid=1701064610&sr=8-293
"Philips Hue Go Portable Dimmable Table Lamp, White - White and Color Ambiance LED Smart Color-Changing Light - 1 Pack - Indoor and Outdoor Use - Control with Hue App or Voice Assistant",89,4.6 out of 5 stars,"2,854",https://www.amazon.com/Philips-Hue-7602031-Bluetooth-Zigbee/dp/B07Z8CNCLN/ref=sr_1_294?keywords=Philips&qid=1701064610&sr=8-294
"Philips Hue Smart Recessed 4 Inch LED Downlight - White and Color Ambiance Color-Changing Light - 1 Pack - 850LM - Indoor - Control with Hue App - Works with Alexa, Google Assistant and Apple Homekit",49,4.4 out of 5 stars,88,https://www.amazon.com/Philips-Hue-Downlight-Compatible-Assistant/dp/B0BCHBXZ8D/ref=sr_1_296?keywords=Philips&qid=1701064610&sr=8-296
"PHILIP B. Anti-Flake Relief Shampoo (Extra Strength) for Moderate to Severe Itching & Flaking Scalp - Treats Dandruff or Psoriasis, Balances Dry or Oily Scalps (7.4 Fl Oz)",55,3.7 out of 5 stars,110,https://www.amazon.com/PHILIP-Anti-Flake-Shampoo-Strength-Moderate/dp/B0BYFTKL67/ref=sr_1_297?keywords=Philips&qid=1701064610&sr=8-297
"PHILIPS GO A6606 Open-Ear Bone Conduction Bluetooth Headphones with Lightweight Neckband, Waterproof, Black",93,3.7 out of 5 stars,152,https://www.amazon.com/Philips-Conduction-Headphones-Lightweight-Waterproof/dp/B08PMH54LK/ref=sr_1_299?keywords=Philips&qid=1701064610&sr=8-299
"Philips Hue Motion Sensor - Exclusively for Philips Hue Smart Lights - Requires Hue Bridge - Easy, No-Wire Installation",39,4.6 out of 5 stars,"3,916",https://www.amazon.com/Philips-Hue-570977-Motion-Sensor/dp/B09KNQ5KTB/ref=sr_1_300?keywords=Philips&qid=1701064610&sr=8-300
"SH30 Replacement Heads for Philips Norelco Shaver Series 3000, 2000, 1000 and S738 with Durable Sharp Blade, Comfortcut Replacement Razor Blades for Philips Norelco S1560, SH30 Philips Head",13,4.1 out of 5 stars,"9,757",https://www.amazon.com/Replacement-Philips-Electric-Shaver-Durable/dp/B07Z3CCR3Z/ref=sr_1_289?keywords=Philips&qid=1701064618&sr=8-289
Philips Keyless Entry Door Lock - Generate One-time Code Remotely Nonconnected- Touchscreen Keypad Standalone Deadbolt Lock - Satin Nickel,69,4.1 out of 5 stars,180,https://www.amazon.com/Philips-Smart-Lock-Nonconnected-Touchscreen/dp/B0BTZVV49V/ref=sr_1_290?keywords=Philips&qid=1701064618&sr=8-290
"Philip Kingsley Density Hair Thickening Shampoo and Conditioner Set and Volumizing Spray for Women and Men for Fine, Thin, Hair Loss, Thickener Products for Volume and Strengthening",98,,,https://www.amazon.com/Thickening-Conditioner-Volumizing-Thickener-Strengthening/dp/B0C9QQ493N/ref=sr_1_291?keywords=Philips&qid=1701064618&sr=8-291
"Braun Epilator Silk-épil 9 9-030 with Flexible Head, Facial Hair Removal for Women and Men, Hair Removal Device, Shaver & Trimmer, Cordless, Rechargeable, Wet & Dry, Beauty Kit with Body Massage Pad",179,4.2 out of 5 stars,"1,755",https://www.amazon.com/Braun-Epilator-Silk-%C3%A9pil-Rechargeable-Exfoliation/dp/B07ZHZJ4X8/ref=sr_1_292?keywords=Philips&qid=1701064618&sr=8-292
"Replacement Toothbrush Heads Compatible with Philips Sonicare: Electric Brush Heads for Sonicare C2 Plaque Control ProtectiveClean 4100 5100 6100 Toothbrush HX9023, 10-Pack",14,4.3 out of 5 stars,"4,241",https://www.amazon.com/Replacement-Toothbrush-Compatible-Philips-Sonicare/dp/B09DK57DXM/ref=sr_1_293?keywords=Philips&qid=1701064618&sr=8-293
Charger Cord Fit for Philips Norelco HQ8505 Norelco 7000 5000 3000 Series mg5750 mg7790 Electric Shaver Adapter Power Supply Charging Cord (15v Charger),7,4.6 out of 5 stars,502,https://www.amazon.com/Norelco-Charger-Philips-Electric-Charging/dp/B09H4QKVLY/ref=sr_1_294?keywords=Philips&qid=1701064618&sr=8-294
(2packs) Replacement Shaving Head for Philips Norelco SH90/62 Series 9000 Series 8000 SensoTouch 3D S9721 S8950 S9000 S9311 S9321 S9511 S9531,35,,,https://www.amazon.com/Replacement-Shaving-Philips-Norelco-SensoTouch/dp/B0CKBSX181/ref=sr_1_297?keywords=Philips&qid=1701064618&sr=8-297
"SH50/52 Replacement Heads for Philips Norelco Shavers Series 5000, PowerTouch, AquaTouch, OEM SH50 MultiPrecision Blades Upgrade Head 6 Pack",19,,,https://www.amazon.com/SH50-Replacement-PowerTouch-AquaTouch-MultiPrecision/dp/B0CLVMS2SR/ref=sr_1_298?keywords=Philips&qid=1701064618&sr=8-298
"Adjustable Guards Combs Compatible with Philips Norelco OneBlade Shaver QP2520 QP2530 QP2620 QP2630, Adjustable 14-in-1 Precision Comb Fit for One Blade Trimmer Attachments Size from 0.4 to 10 mm",9,,,https://www.amazon.com/Adjustable-Compatible-OneBlade-Precision-Attachments/dp/B0CN2ZM7LF/ref=sr_1_299?keywords=Philips&qid=1701064618&sr=8-299
"Phillips' Colon Health Daily Probiotic Capsules, 4-in-1 Symptom Defense to help defend against Occasional Gas, Bloating, Constipation, and Diarrhea, Daily Supplement, 60 Count",23,4.6 out of 5 stars,"10,693",https://www.amazon.com/Phillips-Colon-Health-Probiotics-Constipation/dp/B007RA0ZAQ/ref=sr_1_300?keywords=Philips&qid=1701064618&sr=8-300
"Sonic Electric Toothbrush for Adults, Rechargeable Electric Toothbrush with 6 Replacement Brush Heads, 5 Modes and 3 Intensity Levels with 2 Minutes Smart Timer Reminder Travel, Gift (Antique White)",22,4.0 out of 5 stars,134,https://www.amazon.com/Electric-Toothbrush-Rechargeable-Replacement-Intensity/dp/B0C5J4KZ5L/ref=sr_1_301?keywords=Philips&qid=1701064618&sr=8-301
"Philips Hue Infuse Medium Ceiling Lamp, White - White and Color Ambiance Color-Changing Smart LED Light - 1-Pack - Control with Hue App - Works with Alexa, Google Assistant, and Apple Homekit",249,4.5 out of 5 stars,38,https://www.amazon.com/Philips-Hue-Ceiling-Compatible-Assistant/dp/B09QFS12M4/ref=sr_1_303?keywords=Philips&qid=1701064618&sr=8-303
NA727UD New Replacement Remote Control fit for Philips DVD VCR Combo Player DVP3345V DVP3345V/F7 DVP3345V/17 DVP3345V/17B DVP3345V/F7B DVP3345V/F7E DUP3340U/17 DVP3340U/17,15,,,https://www.amazon.com/NA727UD-Replacement-DVP3345V-DUP3340U-DVP3340U/dp/B0CLXXLV87/ref=sr_1_304?keywords=Philips&qid=1701064618&sr=8-304
maxeylead 32mm Full Size Replacement Trimmer Blade Compatible With Philips Norelco Multigroom MG3750 MG5750 MG7750 MG7790 MG9510 BT5511 Beard Trimmer Attachment Parts,15,,,https://www.amazon.com/maxeylead-Replacement-Compatible-Multigroom-Attachment/dp/B0CKPJTSHX/ref=sr_1_305?keywords=Philips&qid=1701064618&sr=8-305
"SH71 Replacement Shaving Heads for Philips Norelco Shaver Series 7000 and Angular-Shaped Series 5000, SH71/52 6 Pack",19,3.8 out of 5 stars,59,https://www.amazon.com/SH71-Replacement-Shaving-Philips-Angular-Shaped/dp/B0C5Y1QRFS/ref=sr_1_306?keywords=Philips&qid=1701064618&sr=8-306
"BG2000 Replacement Body Groomer Foil Heads for Philips Norelco Bodygroom BG2030 BG2040 BG7030 BG7040, 2 Pack",19,3.1 out of 5 stars,10,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfYXRmX25leHQ6MzAwMDg2MDQ3MTYwNTAyOjowOjo&url=%2FReplacement-Groomer-Philips-Norelco-Bodygroom%2Fdp%2FB0C9GTJFPH%2Fref%3Dsr_1_817_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-817-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
American Hospital Supply AED Cabinet | AED Defibrillator Wall Mounted Storage Cabinet Non Alarmed White | Small Fits Phillips/Heartsine/Defibtech,134,5.0 out of 5 stars,8,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfYXRmX25leHQ6MjAwMDc2MjM3NzU1Nzk4OjowOjo&url=%2FAMERICAN-HOSPITAL-SUPPLY-Defibrillator-Defibrillators%2Fdp%2FB0B6Z81YGC%2Fref%3Dsr_1_818_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-818-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Philips Norelco SH91/52 Replacement Blades for Shaver Series 9000 (S9xxx) and S9000 Prestige (SP98xx) - Self-Sharpening Precision Blades,73,4.6 out of 5 stars,58,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfYXRmX25leHQ6MjAwMDY1Mzc5NDgyOTk4OjowOjo&url=%2FPhilips-Norelco-Replacement-Blades-Prestige%2Fdp%2FB0B18NRC23%2Fref%3Dsr_1_819_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-819-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Remington Balder Pro Head Shaver - Precision Electric Shaving for Bald Men, 100% Waterproof Cordless Razor, Wet/Dry Shaving, 5 Dual Track Heads, Mess-Free Hair Capture, Lithium Power",47,4.3 out of 5 stars,"8,883",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfYXRmX25leHQ6MzAwMDQ2MzU5MDMyMTAyOjowOjo&url=%2FRemington-Balder-Shaver-Black-count%2Fdp%2FB08FNFCPNL%2Fref%3Dsr_1_820_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-820-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"PHILIPS Sonicare 4100 Power Toothbrush, Rechargeable Electric Toothbrush with Pressure Sensor, White HX3681/23",29,4.4 out of 5 stars,"29,711",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfbXRmOjIwMDA2OTc2NDIyMTI5ODo6MDo6&url=%2FPhilips-Sonicare-Toothbrush-Rechargeable-HX3681%2Fdp%2FB09LD8T445%2Fref%3Dsr_1_821_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-821-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
PHILIPS Fidelio X2HR Over The Ear Open Back Wired Headphone 50mm Drivers- Black Professional Studio Monitor Headphones with Detachable Cable,123,4.6 out of 5 stars,"7,266",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfbXRmOjIwMDAyNDAyNzE2MjExMTo6MDo6&url=%2FPHILIPS-X2HR-Professional-Headphones-Detachable%2Fdp%2FB01N5VHLUG%2Fref%3Dsr_1_822_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-822-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
PHILIP KINGSLEY - Remoisturizing Conditioner 1000 ml,104,4.4 out of 5 stars,61,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfbXRmOjIwMDE2MDY5NDI1Mzc5ODo6MDo6&url=%2FPHILIP-KINGSLEY-Remoisturizing-Conditioner-1000%2Fdp%2FB09ZRTZ5XY%2Fref%3Dsr_1_823_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-823-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"PHILIP B. Everyday Beautiful Shampoo 7.4 fl oz - Clarifying, Volumizing and Shine Enhancing, Removes Excess Buildup, Sulfate-Free, Made in USA",38,4.3 out of 5 stars,14,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfbXRmOjIwMDA3ODY0NjM2NDc5ODo6MDo6&url=%2FPHILIP-Everyday-Beautiful-Shampoo-7-4%2Fdp%2FB0B7BYDV3D%2Fref%3Dsr_1_824_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-824-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"PHILIP KINGSLEY Elasticizer Extreme Deep-Conditioning Hair Mask Repair Treatment for Dry Damaged Curly Hair Deeply Conditions Adds Bounce and Shine, 16.9 oz",80,4.4 out of 5 stars,301,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfbXRmOjIwMDE2MDY5NDI1ODg5ODo6MDo6&url=%2FElasticizer-Deep-Conditioning-Treatment-Nourishes-Extremely%2Fdp%2FB001HWZ8ZM%2Fref%3Dsr_1_825_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-825-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"PHILIPS Sonicare Electric Toothbrush with DiamondClean Brush Head 2-Pack Bundle, Rechargeable Electric Tooth Brush with Pressure Sensor, Sonic Electronic Toothbrush, Travel Case, Black & White",149,4.6 out of 5 stars,606,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTYyNzA3NjI0NjY1Njk1OjE3MDEwNjQ2NTI6c3BfbXRmOjMwMDAxNDE4MDI0MDAwMjo6MDo6&url=%2FPHILIPS-Toothbrush-DiamondClean-Rechargeable-Electronic%2Fdp%2FB0CB1QK732%2Fref%3Dsr_1_826_sspa%3Fkeywords%3DPhilips%26qid%3D1701064652%26sr%3D8-826-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
